step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
2980,4697216,95360,0.014364955518274991,0.96875,0.96875,,,,,
2981,4698784,95392,0.011685516772322819,0.96875,0.96875,,,,,
2982,4700352,95424,0.01575637217900714,0.9375,0.9375,,,,,
2983,4701920,95456,0.013989485498753057,1.0,1.0,,,,,
2984,4703744,95488,0.013901008112686122,0.96875,0.96875,,,,,
2985,4705312,95520,0.014241440339193667,0.96875,0.96875,0.022789501849070557,0.84375,0.84375,,
2986,4706880,95552,0.014563231449772047,0.96875,0.96875,,,,,
2987,4708448,95584,0.015029393480747527,0.9375,0.9375,,,,,
2988,4710016,95616,0.013948846744699733,1.0,1.0,,,,,
2989,4711328,95648,0.015580133210800578,0.96875,0.96875,,,,,
2990,4713152,95680,0.012755206201897339,1.0,1.0,,,,,
2991,4714464,95712,0.017899683427764025,0.96875,0.96875,,,,,
2992,4715776,95744,0.015347840772740423,1.0,1.0,,,,,
2993,4717088,95776,0.013129928034502353,0.90625,0.90625,0.03741239163876221,0.8125,0.8125,,
2994,4718656,95808,0.013874522107879669,0.96875,0.96875,,,,,
2995,4720480,95840,0.01353117551172513,1.0,1.0,,,,,
2996,4722048,95872,0.01304333023766912,1.0,1.0,,,,,
2997,4723616,95904,0.013192300691630396,0.96875,0.96875,,,,,
2998,4725184,95936,0.016513670002723906,0.9375,0.9375,,,,,
2999,4726752,95968,0.015254839603597395,0.96875,0.96875,,,,,
3000,4728320,96000,0.017610347124720687,0.9375,0.9375,,,,,
3001,4729888,96032,0.016001927667175748,0.90625,0.90625,0.021845805528964833,0.90625,0.90625,,
3002,4731200,96064,0.020523179628663693,0.96875,0.96875,,,,,
3003,4732768,96096,0.013890828671691375,0.96875,0.96875,,,,,
3004,4734336,96128,0.014767826701890635,0.9375,0.9375,,,,,
3005,4735904,96160,0.016660082881887625,0.90625,0.90625,,,,,
3006,4737472,96192,0.014284650185240133,1.0,1.0,,,,,
3007,4739040,96224,0.01587310867425056,0.96875,0.96875,,,,,
3008,4740352,96256,0.01610628600306899,0.96875,0.96875,,,,,
3009,4741920,96288,0.015149479636551682,0.90625,0.90625,0.030398523419306375,0.84375,0.84375,,
3010,4743488,96320,0.017163244209584486,0.96875,0.96875,,,,,
3011,4745056,96352,0.018302327711036265,0.875,0.875,,,,,
3012,4746880,96384,0.011543864363992849,1.0,1.0,,,,,
3013,4748704,96416,0.012666835152413474,0.96875,0.96875,,,,,
3014,4750528,96448,0.013123243065499576,0.9375,0.9375,,,,,
3015,4751840,96480,0.016707812631548448,1.0,1.0,,,,,
3016,4753408,96512,0.012952227012129232,1.0,1.0,,,,,
3017,4754976,96544,0.014553013290688586,1.0,1.0,0.023138012819137844,0.78125,0.78125,,
3018,4756288,96576,0.015222141949440635,1.0,1.0,,,,,
3019,4757856,96608,0.017476895324002626,0.96875,0.96875,,,,,
3020,4759680,96640,0.013330215226049004,0.96875,0.96875,,,,,
3021,4761248,96672,0.015760722291058092,1.0,1.0,,,,,
3022,4762560,96704,0.016130922484340837,0.96875,0.96875,,,,,
3023,4763872,96736,0.017000355197074307,0.96875,0.96875,,,,,
3024,4765184,96768,0.014755131930566942,1.0,1.0,,,,,
3025,4766752,96800,0.017754923540904303,0.90625,0.90625,0.01842496370516268,0.78125,0.78125,,
3026,4768320,96832,0.014481137969265775,0.90625,0.90625,,,,,
3027,4769888,96864,0.0158701026013962,1.0,1.0,,,,,
3028,4771456,96896,0.01759115920962445,0.875,0.875,,,,,
3029,4773024,96928,0.015232211112519973,0.96875,0.96875,,,,,
3030,4774592,96960,0.018240174341264286,0.96875,0.96875,,,,,
3031,4776416,96992,0.010906265740418917,0.90625,0.90625,,,,,
3032,4780032,97024,0.00715045797368119,0.96875,0.96875,,,,,
3033,4781344,97056,0.016170021383546177,0.96875,0.96875,0.022174726127181042,0.84375,0.84375,,
3034,4782912,97088,0.017227647085884045,0.9375,0.9375,,,,,
3035,4784480,97120,0.015545652529719565,0.96875,0.96875,,,,,
3036,4785792,97152,0.01690473280101721,0.96875,0.96875,,,,,
3037,4787360,97184,0.01365504942881518,1.0,1.0,,,,,
3038,4788928,97216,0.015580360369608456,0.9375,0.9375,,,,,
3039,4790496,97248,0.01498057814434777,0.9375,0.9375,,,,,
3040,4792064,97280,0.014182365665395288,0.9375,0.9375,,,,,
3041,4793632,97312,0.015811664129061695,0.9375,0.9375,0.024935647790406468,0.71875,0.71875,,
3042,4795200,97344,0.01553459195000622,0.96875,0.96875,,,,,
3043,4796768,97376,0.015510829903156805,0.96875,0.96875,,,,,
3044,4798336,97408,0.017894902696298662,0.96875,0.96875,,,,,
3045,4799904,97440,0.013512980879454078,0.96875,0.96875,,,,,
3046,4801728,97472,0.013416547189241923,0.875,0.875,,,,,
3047,4803296,97504,0.012627017526990353,0.9375,0.9375,,,,,
3048,4804864,97536,0.014223664893011445,0.96875,0.96875,,,,,
3049,4806432,97568,0.013334270647217214,0.96875,0.96875,0.025987723287472907,0.78125,0.78125,,
3050,4807744,97600,0.015450080159230994,0.96875,0.96875,,,,,
3051,4809312,97632,0.014280789138652527,0.9375,0.9375,,,,,
3052,4810624,97664,0.01566855640897557,1.0,1.0,,,,,
3053,4811936,97696,0.01479606378906978,0.96875,0.96875,,,,,
3054,4813760,97728,0.011232278898048268,0.9375,0.9375,,,,,
3055,4815328,97760,0.015401843488573442,0.96875,0.96875,,,,,
3056,4816640,97792,0.017293390261801354,0.96875,0.96875,,,,,
3057,4818208,97824,0.015495500392637048,0.96875,0.96875,0.017305672674256513,0.875,0.875,,
3058,4819776,97856,0.016724092885604887,0.9375,0.9375,,,,,
3059,4821344,97888,0.016169739266677446,0.96875,0.96875,,,,,
3060,4822912,97920,0.013455415031856583,1.0,1.0,,,,,
3061,4824480,97952,0.011831683758870358,1.0,1.0,,,,,
3062,4826304,97984,0.012621802093581578,0.96875,0.96875,,,,,
3063,4828128,98016,0.016619399262985078,0.96875,0.96875,,,,,
3064,4829696,98048,0.014420318679386356,1.0,1.0,,,,,
3065,4831264,98080,0.013695448628720776,0.96875,0.96875,0.02495725388630203,0.75,0.75,,
3066,4832832,98112,0.014648383792989883,1.0,1.0,,,,,
3067,4834656,98144,0.014006320482229414,0.9375,0.9375,,,,,
3068,4836224,98176,0.012188340359510252,0.96875,0.96875,,,,,
3069,4837792,98208,0.014179083045100786,0.96875,0.96875,,,,,
3070,4839360,98240,0.015803058856621074,0.9375,0.9375,,,,,
3071,4840928,98272,0.015482411155692537,0.9375,0.9375,,,,,
3072,4842496,98304,0.016112051546227916,0.875,0.875,,,,,
3073,4844064,98336,0.016583134478329115,0.875,0.875,0.02248710659644221,0.71875,0.71875,,
3074,4845888,98368,0.011804077742874123,0.96875,0.96875,,,,,
3075,4847456,98400,0.01415439845687222,0.96875,0.96875,,,,,
3076,4849024,98432,0.011370621707636218,1.0,1.0,,,,,
3077,4850592,98464,0.01451933909567256,0.96875,0.96875,,,,,
3078,4851904,98496,0.020083670826808623,0.96875,0.96875,,,,,
3079,4853472,98528,0.017006244681207934,0.90625,0.90625,,,,,
3080,4855040,98560,0.015024311930236766,0.90625,0.90625,,,,,
3081,4856608,98592,0.015450096096739101,0.96875,0.96875,0.0313829754338332,0.6875,0.6875,,
3082,4858176,98624,0.013994743387933778,0.96875,0.96875,,,,,
3083,4859744,98656,0.015126852938602746,0.96875,0.96875,,,,,
3084,4861312,98688,0.015144394812167348,0.9375,0.9375,,,,,
3085,4863136,98720,0.01252648350944711,0.875,0.875,,,,,
3086,4864704,98752,0.013361925437634476,0.96875,0.96875,,,,,
3087,4866528,98784,0.013122755860196855,0.96875,0.96875,,,,,
3088,4868096,98816,0.014918198928076588,0.96875,0.96875,,,,,
3089,4869664,98848,0.014816027920055227,0.90625,0.90625,0.03178969593908216,0.8125,0.8125,,
3090,4871232,98880,0.01609748559245532,0.96875,0.96875,,,,,
3091,4872800,98912,0.013086258028530882,0.9375,0.9375,,,,,
3092,4874368,98944,0.015848356871352134,0.9375,0.9375,,,,,
3093,4875680,98976,0.014173857418154748,1.0,1.0,,,,,
3094,4877248,99008,0.017782994466276156,0.90625,0.90625,,,,,
3095,4879072,99040,0.012333968915620273,0.9375,0.9375,,,,,
3096,4880640,99072,0.017104736754650757,0.96875,0.96875,,,,,
3097,4882464,99104,0.014874013079227392,0.96875,0.96875,0.029900320022656218,0.875,0.875,,
3098,4884032,99136,0.016002596900816856,1.0,1.0,,,,,
3099,4885344,99168,0.022469524475865386,0.9375,0.9375,,,,,
3100,4887168,99200,0.014914579688157816,1.0,1.0,,,,,
3101,4888736,99232,0.012180685086107349,1.0,1.0,,,,,
3102,4890304,99264,0.015324760573164932,0.9375,0.9375,,,,,
3103,4891872,99296,0.019299304404380765,0.90625,0.90625,,,,,
3104,4893440,99328,0.017344003063988134,0.96875,0.96875,,,,,
3105,4894752,99360,0.017103993317566495,0.96875,0.96875,0.02466585022417084,0.78125,0.78125,,
3106,4896320,99392,0.015279048350004168,0.96875,0.96875,,,,,
3107,4897888,99424,0.01999890863445612,0.84375,0.84375,,,,,
3108,4899456,99456,0.017263787328422462,0.96875,0.96875,,,,,
3109,4901024,99488,0.015600516889683383,0.96875,0.96875,,,,,
3110,4902592,99520,0.01549171120312434,1.0,1.0,,,,,
3111,4903904,99552,0.018424129171373628,0.96875,0.96875,,,,,
3112,4905472,99584,0.015070853514108256,0.96875,0.96875,,,,,
3113,4907296,99616,0.01326742753978003,0.9375,0.9375,0.026356079516202686,0.84375,0.84375,,
3114,4908864,99648,0.012751807912651248,1.0,1.0,,,,,
3115,4910432,99680,0.011903509323178981,0.9375,0.9375,,,,,
3116,4912000,99712,0.014779662733239758,0.96875,0.96875,,,,,
3117,4913568,99744,0.014501590069248749,1.0,1.0,,,,,
3118,4915136,99776,0.01576432830369941,1.0,1.0,,,,,
3119,4916704,99808,0.01415855070371825,0.9375,0.9375,,,,,
3120,4918272,99840,0.014835889186508138,0.9375,0.9375,,,,,
3121,4919840,99872,0.016293020944205646,0.9375,0.9375,0.03618208796919718,0.8125,0.8125,,
3122,4921664,99904,0.014340295253922894,1.0,1.0,,,,,
3123,4923232,99936,0.013601880144776354,0.96875,0.96875,,,,,
3124,4924800,99968,0.015910698331443558,1.0,1.0,,,,,
3125,4926368,100000,0.01353951003448827,0.96875,0.96875,,,,,
3126,4928192,100032,0.013937515274453001,0.96875,0.96875,,,,,
3127,4929760,100064,0.012178154921997844,0.9375,0.9375,,,,,
3128,4931328,100096,0.012033271373583045,0.9375,0.9375,,,,,
3129,4932640,100128,0.019542435510709978,0.90625,0.90625,0.018528975410113332,0.8125,0.8125,,
3130,4934208,100160,0.01729505974118752,0.8125,0.8125,,,,,
3131,4935776,100192,0.014508212246708405,0.9375,0.9375,,,,,
3132,4937088,100224,0.016047740453921835,1.0,1.0,,,,,
3133,4938400,100256,0.01571772002932571,1.0,1.0,,,,,
3134,4939968,100288,0.014938981390041564,0.9375,0.9375,,,,,
3135,4941536,100320,0.01283898988329942,1.0,1.0,,,,,
3136,4943104,100352,0.015025329350132517,1.0,1.0,,,,,
3137,4944672,100384,0.01597222254133152,1.0,1.0,0.03155561528354102,0.84375,0.84375,,
3138,4946240,100416,0.01587794890728011,0.90625,0.90625,,,,,
3139,4947808,100448,0.022266057165721474,0.84375,0.84375,,,,,
3140,4949376,100480,0.01596738804957475,0.9375,0.9375,,,,,
3141,4951200,100512,0.01306896249259816,0.96875,0.96875,,,,,
3142,4952768,100544,0.013785632606179701,0.96875,0.96875,,,,,
3143,4954592,100576,0.011725361361264964,1.0,1.0,,,,,
3144,4956160,100608,0.014072195730574742,1.0,1.0,,,,,
3145,4957728,100640,0.01518957534221417,1.0,1.0,0.026163395967731148,0.875,0.875,,
3146,4959296,100672,0.015048614625387986,0.96875,0.96875,,,,,
3147,4960864,100704,0.013739468221736948,0.9375,0.9375,,,,,
3148,4962432,100736,0.011928176783545621,1.0,1.0,,,,,
3149,4964256,100768,0.013102518919310639,0.96875,0.96875,,,,,
3150,4965824,100800,0.014370091598947065,0.96875,0.96875,,,,,
3151,4967392,100832,0.013987992906052927,1.0,1.0,,,,,
3152,4968704,100864,0.020014988199890803,0.90625,0.90625,,,,,
3153,4970272,100896,0.013388119305831838,0.96875,0.96875,0.026894047075913644,0.8125,0.8125,,
3154,4971840,100928,0.015578693622443357,1.0,1.0,,,,,
3155,4973408,100960,0.015059025596084135,1.0,1.0,,,,,
3156,4975232,100992,0.013991089762305382,0.90625,0.90625,,,,,
3157,4976800,101024,0.01621050276672773,0.96875,0.96875,,,,,
3158,4978112,101056,0.017331266315122308,0.96875,0.96875,,,,,
3159,4979680,101088,0.012378689762117376,0.9375,0.9375,,,,,
3160,4981248,101120,0.013412883307118628,0.96875,0.96875,,,,,
3161,4982816,101152,0.01772780707389612,0.875,0.875,0.03886752784139087,0.8125,0.8125,,
3162,4984384,101184,0.013881013912691498,1.0,1.0,,,,,
3163,4986208,101216,0.012793132303198392,0.96875,0.96875,,,,,
3164,4987776,101248,0.017028764267885074,0.96875,0.96875,,,,,
3165,4989344,101280,0.015677373785274923,0.875,0.875,,,,,
3166,4990912,101312,0.015454916752129155,0.9375,0.9375,,,,,
3167,4992736,101344,0.014721816159228367,0.96875,0.96875,,,,,
3168,4994304,101376,0.014882320198057316,0.875,0.875,,,,,
3169,4995872,101408,0.014051562355605238,0.90625,0.90625,0.021295892609259265,0.84375,0.84375,,
3170,4997440,101440,0.015169248737591678,0.96875,0.96875,,,,,
3171,4999008,101472,0.014356935751098301,0.9375,0.9375,,,,,
3172,5000576,101504,0.018024811694776783,0.9375,0.9375,,,,,
3173,5002400,101536,0.01388198897659614,0.9375,0.9375,,,,,
3174,5003712,101568,0.016360910241225407,0.96875,0.96875,,,,,
3175,5005536,101600,0.013393210576165576,0.9375,0.9375,,,,,
3176,5007360,101632,0.012294184523950593,0.90625,0.90625,,,,,
3177,5008928,101664,0.016626783662449664,0.9375,0.9375,0.024288695670201393,0.84375,0.84375,,
3178,5010752,101696,0.013062357888675066,0.875,0.875,,,,,
3179,5012320,101728,0.014862971160932428,0.96875,0.96875,,,,,
3180,5013632,101760,0.01637956048363872,0.96875,0.96875,,,,,
3181,5015456,101792,0.012748996711085939,0.9375,0.9375,,,,,
3182,5018048,101824,0.009318804720464946,1.0,1.0,,,,,
3183,5019360,101856,0.015547390528590532,1.0,1.0,,,,,
3184,5020928,101888,0.01536868864086932,0.96875,0.96875,,,,,
3185,5022496,101920,0.014474875647583462,0.90625,0.90625,0.022073629372975762,0.84375,0.84375,,
3186,5024064,101952,0.018510321172058128,0.9375,0.9375,,,,,
3187,5025888,101984,0.014023897360870943,1.0,1.0,,,,,
3188,5027712,102016,0.013366653750385482,0.9375,0.9375,,,,,
3189,5029024,102048,0.016456333553116216,0.9375,0.9375,,,,,
3190,5030592,102080,0.01774188918104911,0.875,0.875,,,,,
3191,5031904,102112,0.017331124868685738,1.0,1.0,,,,,
3192,5033472,102144,0.012797702260326544,1.0,1.0,,,,,
3193,5035040,102176,0.014705468601471552,0.9375,0.9375,0.029390003023653334,0.84375,0.84375,,
3194,5036608,102208,0.014699115917885516,0.96875,0.96875,,,,,
3195,5038432,102240,0.01445740495242195,0.875,0.875,,,,,
3196,5040256,102272,0.0150228468787332,0.96875,0.96875,,,,,
3197,5041824,102304,0.015039501447252602,0.9375,0.9375,,,,,
3198,5043392,102336,0.01719336473376505,0.875,0.875,,,,,
3199,5044960,102368,0.015493274716917327,0.90625,0.90625,,,,,
3200,5046272,102400,0.016316298957802382,0.96875,0.96875,,,,,
3201,5047840,102432,0.012232727267978505,0.96875,0.96875,0.02198148695873295,0.75,0.75,,
3202,5049152,102464,0.016906140677988176,0.96875,0.96875,,,,,
3203,5050720,102496,0.015742101879960713,0.875,0.875,,,,,
3204,5052288,102528,0.012818058161719437,1.0,1.0,,,,,
3205,5053856,102560,0.014665661547384945,0.90625,0.90625,,,,,
3206,5055424,102592,0.018609078923865093,0.9375,0.9375,,,,,
3207,5056992,102624,0.012796294189882831,0.96875,0.96875,,,,,
3208,5058560,102656,0.014656638636699705,0.9375,0.9375,,,,,
3209,5060384,102688,0.011045378187378134,0.96875,0.96875,0.029097848277191102,0.8125,0.8125,,
3210,5061952,102720,0.016805139422357413,0.90625,0.90625,,,,,
3211,5063520,102752,0.013847969658501798,1.0,1.0,,,,,
3212,5064832,102784,0.02234929601319319,0.84375,0.84375,,,,,
3213,5066400,102816,0.021620722253681,0.8125,0.8125,,,,,
3214,5067968,102848,0.013064072693991407,0.96875,0.96875,,,,,
3215,5069536,102880,0.01675713828665579,0.90625,0.90625,,,,,
3216,5071104,102912,0.015537121670980184,1.0,1.0,,,,,
3217,5072672,102944,0.015339275870459098,0.875,0.875,0.019741319046978928,0.90625,0.90625,,
3218,5074496,102976,0.01170092860928522,0.96875,0.96875,,,,,
3219,5076064,103008,0.016929272204113905,0.90625,0.90625,,,,,
3220,5077632,103040,0.015024432130759055,0.90625,0.90625,,,,,
3221,5079200,103072,0.014272829237660191,1.0,1.0,,,,,
3222,5080768,103104,0.01444970347633253,1.0,1.0,,,,,
3223,5082336,103136,0.01755653418166322,0.90625,0.90625,,,,,
3224,5083648,103168,0.019022288011157813,0.9375,0.9375,,,,,
3225,5085216,103200,0.015704963108626985,0.9375,0.9375,0.030124852517369145,0.6875,0.6875,,
3226,5086784,103232,0.012656109517950499,0.96875,0.96875,,,,,
3227,5088352,103264,0.014846785017002638,0.90625,0.90625,,,,,
3228,5089920,103296,0.013052650044412771,1.0,1.0,,,,,
3229,5091488,103328,0.01712388817356472,0.9375,0.9375,,,,,
3230,5093056,103360,0.013984703090519255,0.96875,0.96875,,,,,
3231,5094624,103392,0.01263374476636512,0.9375,0.9375,,,,,
3232,5096192,103424,0.013639846615066892,0.9375,0.9375,,,,,
3233,5097760,103456,0.014466343899444253,0.9375,0.9375,0.030896353833088544,0.84375,0.84375,,
3234,5099840,103488,0.012835516949177892,0.90625,0.90625,,,,,
3235,5101408,103520,0.017256937938629657,0.96875,0.96875,,,,,
3236,5102976,103552,0.012959834685086867,0.96875,0.96875,,,,,
3237,5104288,103584,0.016965485901991217,0.96875,0.96875,,,,,
3238,5105856,103616,0.017233860486775946,0.9375,0.9375,,,,,
3239,5107680,103648,0.011370700874337416,0.96875,0.96875,,,,,
3240,5109248,103680,0.015332752211890503,0.96875,0.96875,,,,,
3241,5110816,103712,0.01594947418292603,0.96875,0.96875,0.04629937912349308,0.625,0.625,,
3242,5112384,103744,0.015162072310123356,1.0,1.0,,,,,
3243,5113952,103776,0.013903014573291987,0.96875,0.96875,,,,,
3244,5115520,103808,0.014030209886211814,0.9375,0.9375,,,,,
3245,5117088,103840,0.014715336464811865,0.96875,0.96875,,,,,
3246,5118656,103872,0.015791319537166847,0.90625,0.90625,,,,,
3247,5120224,103904,0.018749998989787766,0.96875,0.96875,,,,,
3248,5121792,103936,0.016218841723701985,0.875,0.875,,,,,
3249,5123360,103968,0.012833022181658424,1.0,1.0,0.028703452804965657,0.78125,0.78125,,
3250,5124928,104000,0.01821780186944122,0.90625,0.90625,,,,,
3251,5126752,104032,0.012006516094514082,0.9375,0.9375,,,,,
3252,5128320,104064,0.013049380046701517,0.96875,0.96875,,,,,
3253,5129888,104096,0.016175617193809683,1.0,1.0,,,,,
3254,5131200,104128,0.01788361384316519,1.0,1.0,,,,,
3255,5132768,104160,0.015514913701920409,1.0,1.0,,,,,
3256,5134336,104192,0.01594007307816444,0.90625,0.90625,,,,,
3257,5135904,104224,0.013040346933578736,0.9375,0.9375,0.0210664529313065,0.8125,0.8125,,
3258,5137472,104256,0.013526630876704665,1.0,1.0,,,,,
3259,5139040,104288,0.012842252956425326,1.0,1.0,,,,,
3260,5140352,104320,0.01725588609066398,0.96875,0.96875,,,,,
3261,5141920,104352,0.016497166964646218,0.96875,0.96875,,,,,
3262,5143232,104384,0.015235765760279454,1.0,1.0,,,,,
3263,5144800,104416,0.014543900113467059,0.90625,0.90625,,,,,
3264,5146112,104448,0.01732425574905306,1.0,1.0,,,,,
3265,5147424,104480,0.015289376799524449,0.90625,0.90625,0.01723455331734477,0.84375,0.84375,,
3266,5148992,104512,0.012654275595833977,1.0,1.0,,,,,
3267,5150560,104544,0.01462902760018066,0.9375,0.9375,,,,,
3268,5152128,104576,0.015922414276268188,0.9375,0.9375,,,,,
3269,5153696,104608,0.015736243676416642,0.96875,0.96875,,,,,
3270,5155264,104640,0.015934669567381102,0.9375,0.9375,,,,,
3271,5157088,104672,0.011996544452641042,0.9375,0.9375,,,,,
3272,5158912,104704,0.014982714863969473,0.9375,0.9375,,,,,
3273,5160480,104736,0.014556889847554634,0.90625,0.90625,0.01919842706214147,0.875,0.875,,
3274,5162304,104768,0.012822310371467088,1.0,1.0,,,,,
3275,5163872,104800,0.014855583546575563,1.0,1.0,,,,,
3276,5165184,104832,0.021866985917747682,0.96875,0.96875,,,,,
3277,5166752,104864,0.014337647487794923,0.90625,0.90625,,,,,
3278,5168320,104896,0.014762806032955898,0.9375,0.9375,,,,,
3279,5169888,104928,0.015112513266578151,0.96875,0.96875,,,,,
3280,5171712,104960,0.012727228960849194,0.96875,0.96875,,,,,
3281,5173280,104992,0.015504731702708927,0.9375,0.9375,0.031118048418264137,0.65625,0.65625,,
3282,5174848,105024,0.018272248586022034,0.96875,0.96875,,,,,
3283,5176416,105056,0.019609805604531707,0.90625,0.90625,,,,,
3284,5177984,105088,0.01668600167767392,0.9375,0.9375,,,,,
3285,5179552,105120,0.014704569592717853,0.96875,0.96875,,,,,
3286,5181120,105152,0.018983687649727132,0.9375,0.9375,,,,,
3287,5182432,105184,0.02205887792096401,0.9375,0.9375,,,,,
3288,5183744,105216,0.01568158367807318,0.96875,0.96875,,,,,
3289,5185312,105248,0.013697195592051644,0.96875,0.96875,0.03384620759227235,0.8125,0.8125,,
3290,5187136,105280,0.0140447461763772,0.875,0.875,,,,,
3291,5188704,105312,0.016190447250893105,0.875,0.875,,,,,
3292,5190272,105344,0.015812935946496885,1.0,1.0,,,,,
3293,5191584,105376,0.022760319944201367,0.84375,0.84375,,,,,
3294,5193152,105408,0.013759852733099433,0.96875,0.96875,,,,,
3295,5194720,105440,0.014770624187694321,0.9375,0.9375,,,,,
3296,5196544,105472,0.014282548023236724,0.9375,0.9375,,,,,
3297,5198112,105504,0.012928385082178006,1.0,1.0,0.024113184689062733,0.875,0.875,,
3298,5199680,105536,0.015259675702437303,0.90625,0.90625,,,,,
3299,5202016,105568,0.011845144290476155,0.9375,0.9375,,,,,
3300,5203328,105600,0.01682893329372779,0.96875,0.96875,,,,,
3301,5204896,105632,0.016544799448667845,0.90625,0.90625,,,,,
3302,5206464,105664,0.015295182042925204,0.875,0.875,,,,,
3303,5208032,105696,0.013057674392746478,0.96875,0.96875,,,,,
3304,5209600,105728,0.014695851569716074,0.96875,0.96875,,,,,
3305,5211168,105760,0.014181507997268139,1.0,1.0,0.0385107375279761,0.75,0.75,,
